date,id_call,charter_type_call,name_legal_call,name_call,org_type_call,fed_district_code_call,city_call,country_call,state_call,fed_regulator2_call,lei_call,parent_id_call,common_id,id,fed_district_code,charter_type,city,country,parent_id,lei,name_legal,name,org_type,fed_regulator,state
20171231.0,289702.0,300.0,NORWAY SAVINGS BANK,NORWAY SVG BK,1.0,1.0,NORWAY,UNITED STATES,ME,FDIC,549300S32ZDD67D2FB46,2835475.0,2835475.0,2835475,1,500,NORWAY,UNITED STATES,0,0,"NORWAY BANCORP, MHC",NORWAY BC MHC,6,FRS,ME
20171231.0,289739.0,200.0,GUARANTY BANK AND TRUST COMPANY,GUARANTY B&TC,1.0,6.0,NEW ROADS,UNITED STATES,LA,FDIC,0,1083158.0,1083158.0,1083158,6,500,NEW ROADS,UNITED STATES,0,0,"GREAT GUARANTY BANCSHARES, INC.",GREAT GUARANTY BSHRS,1,FRS,LA
20171231.0,289757.0,200.0,MERCHANTS STATE BANK,MERCHANTS ST BK,1.0,9.0,FREEMAN,UNITED STATES,SD,FRS,0,1363908.0,1363908.0,1363908,9,500,FREEMAN,UNITED STATES,0,0,H & W HOLDING COMPANY,H & W HC,1,FRS,SD
20171231.0,290052.0,200.0,CENTRAL BANK OF THE OZARKS,CENTRAL BK OF THE OZARKS,1.0,8.0,SPRINGFIELD,UNITED STATES,MO,FRS,549300CFJHGA40RI7O81,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,299046.0,200.0,CENTRAL BANK OF BOONE COUNTY,CENTRAL BK OF BOONE CTY,1.0,8.0,COLUMBIA,UNITED STATES,MO,FRS,549300OUV501REVTQ527,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,386852.0,200.0,CENTRAL BANK OF WARRENSBURG,CENTRAL BK OF WARRENSBURG,1.0,10.0,WARRENSBURG,UNITED STATES,MO,FRS,549300T7TUTAOW4OUS39,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,506249.0,200.0,CENTRAL BANK OF ST. LOUIS,CENTRAL BK OF ST LOUIS,1.0,8.0,CLAYTON,UNITED STATES,MO,FRS,549300ZQKLX5VHD8E865,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,576541.0,200.0,CENTRAL BANK OF BRANSON,CENTRAL BK OF BRANSON,1.0,8.0,BRANSON,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,611451.0,200.0,CENTRAL BANK OF SEDALIA,CENTRAL BK OF SEDALIA,1.0,10.0,SEDALIA,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,704559.0,200.0,CENTRAL BANK OF THE MIDWEST,CENTRAL BK OF THE MW,1.0,10.0,LEE'S SUMMIT,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,853952.0,200.0,"CENTRAL TRUST BANK, THE",CENTRAL TR BK,1.0,8.0,JEFFERSON CITY,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,854454.0,200.0,JEFFERSON BANK OF MISSOURI,JEFFERSON BK OF MO,1.0,8.0,JEFFERSON CITY,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,934954.0,200.0,CENTRAL BANK OF AUDRAIN COUNTY,CENTRAL BK OF AUDRAIN CTY,1.0,8.0,MEXICO,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,997650.0,200.0,CENTRAL BANK OF MOBERLY,CENTRAL BK OF MOBERLY,1.0,8.0,MOBERLY,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,1015243.0,200.0,CENTRAL BANK OF LAKE OF THE OZARKS,CENTRAL BK OF LK OF THE OZARKS,1.0,8.0,OSAGE BEACH,UNITED STATES,MO,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,2826316.0,200.0,CENTRAL BANK OF OKLAHOMA,CENTRAL BK OF OK,1.0,10.0,TULSA,UNITED STATES,OK,FRS,0,1094314.0,1094314.0,1094314,8,500,JEFFERSON CITY,UNITED STATES,0,0,"CENTRAL BANCOMPANY, INC",CENTRAL BANCOMPANY INC,1,FRS,MO
20171231.0,290230.0,200.0,FIRST NATIONAL BANK OF MANCHESTER,FIRST NB OF MANCHESTER,1.0,6.0,MANCHESTER,UNITED STATES,TN,OCC,0,1085488.0,1085488.0,1085488,6,500,MANCHESTER,UNITED STATES,0,0,FCB CORPORATION,FCB CORP,1,FRS,TN
20171231.0,505831.0,200.0,BANK OF WAYNESBORO,BANK OF WAYNESBORO,1.0,6.0,WAYNESBORO,UNITED STATES,TN,FDIC,0,1085488.0,1085488.0,1085488,6,500,MANCHESTER,UNITED STATES,0,0,FCB CORPORATION,FCB CORP,1,FRS,TN
20171231.0,290838.0,200.0,"CITIZENS BANK OF VALLEY HEAD, THE",CITIZENS BK VALLEY HEAD,1.0,6.0,VALLEY HEAD,UNITED STATES,AL,FDIC,0,1417191.0,1417191.0,1417191,6,500,VALLEY HEAD,UNITED STATES,0,0,"CITIZENS BANCORPORATION, INC.",CITIZENS BC,1,FRS,AL
20171231.0,291059.0,200.0,BANK OF HYDRO,BANK OF HYDRO,1.0,10.0,HYDRO,UNITED STATES,OK,FDIC,0,1057168.0,1057168.0,1057168,10,500,HYDRO,UNITED STATES,1057168,5493005Q5FFRDSDVS536,"HYDRO BANCSHARES, INC.",HYDRO BSHRS,1,FRS,OK
20171231.0,291273.0,300.0,GEAUGA SAVINGS BANK,GEAUGA SVG BK,1.0,4.0,NEWBURY,UNITED STATES,OH,FDIC,0,3828625.0,3828625.0,3828625,4,500,NEWBURY,UNITED STATES,0,0,"MAPLE LEAF FINANCIAL, INC.",MAPLE LEAF FINANCIAL INC,1,FRS,OH
20171231.0,291330.0,200.0,FIRST BANK,FIRST BK,1.0,6.0,WADLEY,UNITED STATES,AL,FDIC,0,1918755.0,1918755.0,1918755,6,500,BOAZ,UNITED STATES,0,0,"PEOPLES INDEPENDENT BANCSHARES, INC.",PEOPLES INDEP BSHRS,1,FRS,AL
20171231.0,1188987.0,200.0,PEOPLES INDEPENDENT BANK,PEOPLES INDEP BK,1.0,6.0,BOAZ,UNITED STATES,AL,FDIC,0,1918755.0,1918755.0,1918755,6,500,BOAZ,UNITED STATES,0,0,"PEOPLES INDEPENDENT BANCSHARES, INC.",PEOPLES INDEP BSHRS,1,FRS,AL
20171231.0,291376.0,310.0,JACKSON FEDERAL SAVINGS & LOAN ASSOCIATION,JACKSON FS&LA,1.0,9.0,JACKSON,UNITED STATES,MN,OCC,0,3823901.0,3823901.0,3823901,9,500,JACKSON,UNITED STATES,0,0,"JACKSON FINANCIAL, MHC",JACKSON FNCL MHC,6,FRS,MN
20171231.0,292234.0,200.0,FIRST FINANCIAL BANK,FIRST FNCL BK,1.0,6.0,BESSEMER,UNITED STATES,AL,FDIC,0,2376567.0,2376567.0,2376567,6,500,BESSEMER,UNITED STATES,0,0,"FIRSTFED BANCORP, INC.",FIRSTFED BC,1,FRS,AL
20171231.0,292467.0,200.0,POINTWEST BANK,POINTWEST BK,1.0,11.0,WEST,UNITED STATES,TX,FDIC,0,1105359.0,1105359.0,1105359,11,500,WEST,UNITED STATES,0,0,"WEST BANCSHARES, INC.",WEST BSHRS,1,FRS,TX
20171231.0,292850.0,200.0,"FIRST NATIONAL BANK OF WAKEFIELD, THE",FIRST NB OF WAKEFIELD,1.0,9.0,WAKEFIELD,UNITED STATES,MI,OCC,0,1128321.0,1128321.0,1128321,9,500,WAKEFIELD,UNITED STATES,0,0,"WAKEFIELD BANCORPORATION, INC.",WAKEFIELD BC,1,FRS,MI
20171231.0,292908.0,200.0,"EVANS BANK, NATIONAL ASSOCIATION",EVANS BK NA,1.0,2.0,ANGOLA,UNITED STATES,NY,OCC,0,1401190.0,1401190.0,1401190,2,500,ANGOLA,UNITED STATES,0,0,"EVANS BANCORP, INC.",EVANS BC,1,FRS,NY
20171231.0,293053.0,200.0,COMMUNITY NATIONAL BANK,COMMUNITY NB,1.0,11.0,MIDLAND,UNITED STATES,TX,OCC,0,2868950.0,2868950.0,2868950,11,500,MIDLAND,UNITED STATES,0,0,"MIDLAND BANCSHARES, INC.",MIDLAND BSHRS,1,FRS,TX
20171231.0,293352.0,200.0,ADRIAN STATE BANK,ADRIAN ST BK,1.0,9.0,ADRIAN,UNITED STATES,MN,FDIC,0,1125254.0,1125254.0,1125254,9,500,ADRIAN,UNITED STATES,0,0,ADRIAN BUILDING CORPORATION,ADRIAN BLDG CORP,1,FRS,MN
20171231.0,293437.0,200.0,"CITIZENS BANK OF WINFIELD, THE",CITIZENS BK OF WINFIELD,1.0,6.0,WINFIELD,UNITED STATES,AL,FDIC,0,1833616.0,1833616.0,1833616,6,500,WINFIELD,UNITED STATES,0,0,"CITIZENS BANCORP OF WINFIELD, INC.",CITIZENS BC OF WINFIELD,1,FRS,AL
20171231.0,293754.0,200.0,STATE BANK OF SOUTHWEST MISSOURI,STATE BK OF SOUTHWEST MO,1.0,8.0,SPRINGFIELD,UNITED STATES,MO,FDIC,549300V8T6PR1YOM6967,1404678.0,1404678.0,1404678,8,500,SPRINGFIELD,UNITED STATES,0,0,"STATE BANCSHARES, INC.",STATE BSHRS,1,FRS,MO
20171231.0,294023.0,200.0,FIRST STATE BANK,FIRST ST BK,1.0,4.0,WINCHESTER,UNITED STATES,OH,FDIC,0,2376941.0,2376941.0,2376941,4,500,WINCHESTER,UNITED STATES,0,0,"FIRST STATE BANCORP, INC.",FIRST ST BC,1,FRS,OH
20171231.0,294564.0,200.0,FIRST BANK & TRUST,FIRST B&T,1.0,11.0,LUBBOCK,UNITED STATES,TX,FDIC,549300JS5JD63G4G8809,2410854.0,2410854.0,2410854,11,500,LUBBOCK,UNITED STATES,0,5493006I59G1X7YB2279,"FIRST BANK LUBBOCK BANCSHARES, INC.",FIRST BK LUBBOCK BSHRS,1,FRS,TX
20171231.0,294676.0,300.0,NEW BUFFALO SAVINGS BANK,NEW BUFFALO SVGS BK,1.0,7.0,NEW BUFFALO,UNITED STATES,MI,OCC,549300501D0D3H14QX87,4869072.0,4869072.0,4869072,7,500,NEW BUFFALO,UNITED STATES,0,0,"NEW BANCORP, INC.",NEW BC,1,FRS,MI
20171231.0,294779.0,300.0,TIMBERLAND BANK,TIMBERLAND BK,1.0,12.0,HOQUIAM,UNITED STATES,WA,FDIC,0,2621548.0,2621548.0,2621548,12,500,HOQUIAM,UNITED STATES,0,0,"TIMBERLAND BANCORP, INC.",TIMBERLAND BC,1,FRS,WA
20171231.0,294827.0,200.0,"PIONEER COMMUNITY BANK, INC.",PIONEER CMNTY BK,1.0,5.0,IAEGER,UNITED STATES,WV,FDIC,549300ZZ7K4DPF84PF16,2356514.0,2356514.0,2356514,5,500,IAEGER,UNITED STATES,0,0,"PIONEER COMMUNITY GROUP, INC.",PIONEER CMNTY GROUP,1,FRS,WV
20171231.0,295011.0,200.0,GREENVILLE NATIONAL BANK,GREENVILLE NB,1.0,4.0,GREENVILLE,UNITED STATES,OH,OCC,254900KE1KGYIP021V52,1071566.0,1071566.0,1071566,4,500,GREENVILLE,UNITED STATES,0,0,GREENVILLE NATIONAL BANCORP,GREENVILLE NAT BC,1,FRS,OH
20171231.0,296456.0,200.0,FIRSTBANK,FIRSTBANK,1.0,10.0,ANTLERS,UNITED STATES,OK,FRS,0,1133370.0,1133370.0,1133370,10,500,ANTLERS,UNITED STATES,0,0,"FIRST ANTLERS BANCORPORATION, INC.",FIRST ANTLERS BC,1,FRS,OK
20171231.0,296755.0,200.0,CITIZENS STATE BANK,CITIZENS ST BK,1.0,11.0,MILES,UNITED STATES,TX,FDIC,0,3647572.0,3647572.0,3647572,11,500,MILES,UNITED STATES,0,0,CSB FINANCIAL CORPORATION,CSB FC,1,FRS,TX
20171231.0,296858.0,200.0,"FIRST NATIONAL BANK OF LINDSAY, THE",FIRST NB OF LINDSAY,1.0,10.0,LINDSAY,UNITED STATES,OK,OCC,0,1917897.0,1917897.0,1917897,10,500,LINDSAY,UNITED STATES,0,0,FIRST LINDSAY CORPORATION,FIRST LINDSAY CORP,1,FRS,OK
20171231.0,297051.0,200.0,PATRIOTS BANK,PATRIOTS BK,1.0,10.0,GARNETT,UNITED STATES,KS,FDIC,0,1057896.0,1057896.0,1057896,10,500,GARNETT,UNITED STATES,1057896,0,"GARNETT BANCSHARES, INC.",GARNETT BSHRS,1,FRS,KS
20171231.0,297257.0,200.0,TEXAS BANK FINANCIAL,TEXAS BK FNCL,1.0,11.0,WEATHERFORD,UNITED STATES,TX,FDIC,0,4126225.0,4126225.0,4126225,11,500,FORT WORTH,UNITED STATES,0,0,TEXAS BANC FINANCIAL CORPORATION,TEXAS BANC FC,1,FRS,TX
20171231.0,297547.0,200.0,ROWLEY SAVINGS BANK,ROWLEY SVG BK,1.0,7.0,ROWLEY,UNITED STATES,IA,FDIC,0,1201701.0,1201701.0,1201701,7,500,ROWLEY,UNITED STATES,0,0,"SHIELDS AGENCY, INC.",SHIELDS AGY,1,FRS,IA
20171231.0,297761.0,200.0,MONTEREY COUNTY BANK,MONTEREY CTY BK,1.0,12.0,MONTEREY,UNITED STATES,CA,FDIC,0,2349888.0,2349888.0,2349888,12,500,MONTEREY,UNITED STATES,0,0,"NORTHERN CALIFORNIA BANCORP, INC.",NORTHERN CA BC,1,FRS,CA
20171231.0,298049.0,200.0,IOWA STATE BANK,IOWA ST BK,1.0,7.0,SAC CITY,UNITED STATES,IA,FDIC,0,1203488.0,1203488.0,1203488,7,500,SAC CITY,UNITED STATES,0,0,SAC CITY LIMITED,SAC CITY,1,FRS,IA
20171231.0,298245.0,200.0,"CITY NATIONAL BANK OF METROPOLIS, THE",CITY NB OF METROPOLIS,1.0,8.0,METROPOLIS,UNITED STATES,IL,OCC,0,1129672.0,1129672.0,1129672,8,500,METROPOLIS,UNITED STATES,0,0,"CITY NATIONAL BANKCORP, INC.",CITY NAT BANKCORP,1,FRS,IL
20171231.0,299251.0,200.0,FIRST STATE BANK OF ASHBY,FIRST ST BK OF ASHBY,1.0,9.0,ASHBY,UNITED STATES,MN,FDIC,0,1127539.0,1127539.0,1127539,9,500,ASHBY,UNITED STATES,0,0,"ASHBY BANCSHARES, INC.",ASHBY BSHRS,1,FRS,MN
20171231.0,300009.0,300.0,PASSUMPSIC SAVINGS BANK,PASSUMPSIC SVG BK,1.0,1.0,SAINT JOHNSBURY,UNITED STATES,VT,FDIC,0,2337081.0,2337081.0,2337081,1,500,SAINT JOHNSBURY,UNITED STATES,0,0,PASSUMPSIC BANCORP,PASSUMPSIC BC,6,FRS,VT
20171231.0,300036.0,200.0,HOMESTAR BANK AND FINANCIAL SERVICES,HOMESTAR BK & FS,1.0,7.0,MANTENO,UNITED STATES,IL,FDIC,0,1209088.0,1209088.0,1209088,7,500,MANTENO,UNITED STATES,0,0,"HOMESTAR FINANCIAL GROUP, INC.",HOMESTAR FNCL GRP,1,FRS,IL
20171231.0,300063.0,200.0,"NEW OMNI BANK, NATIONAL ASSOCIATION",NEW OMNI BK NA,1.0,12.0,ALHAMBRA,UNITED STATES,CA,OCC,0,4356451.0,4356451.0,4356451,12,500,ALHAMBRA,UNITED STATES,0,0,"AMERICA START-UP FINANCIAL INSTITUTIONS INVESTMENTS I, L.P.",AMERICA START-UP FNCL INST INV,3,FRS,CA
20171231.0,300157.0,200.0,VALLEY EXCHANGE BANK,VALLEY EXCHANGE BK,1.0,9.0,LENNOX,UNITED STATES,SD,FDIC,0,1122468.0,1122468.0,1122468,9,500,LENNOX,UNITED STATES,0,0,LINCOLN INVESTMENT COMPANY,LINCOLN INVESTMENT CO,1,FRS,SD
20171231.0,300456.0,200.0,PIQUA STATE BANK,PIQUA ST BK,1.0,10.0,PIQUA,UNITED STATES,KS,FDIC,0,1058389.0,1058389.0,1058389,10,500,PIQUA,UNITED STATES,1058389,0,MY ANNS CORPORATION,MY ANNS CORP,1,FRS,KS
20171231.0,300933.0,200.0,PLANTERS FIRST BANK,PLANTERS FIRST BK,1.0,6.0,CORDELE,UNITED STATES,GA,FDIC,0,1081136.0,1081136.0,1081136,6,500,HAWKINSVILLE,UNITED STATES,0,0,PLANTERS FIRST BANCORP,PLANTERS FIRST BC,1,FRS,GA
20171231.0,300942.0,200.0,PIONEER BANK,PIONEER BK,1.0,7.0,SERGEANT BLUFF,UNITED STATES,IA,FDIC,0,1200665.0,1200665.0,1200665,7,500,SERGEANT BLUFF,UNITED STATES,0,0,PIONEER DEVELOPMENT COMPANY,PIONEER DEV CO,1,FRS,IA
20171231.0,300960.0,200.0,BANK OF IDAHO,BANK OF ID,1.0,12.0,IDAHO FALLS,UNITED STATES,ID,FDIC,549300SE6YAYK0PZZR74,2561671.0,2561671.0,2561671,12,500,IDAHO FALLS,UNITED STATES,0,0,BANK OF IDAHO HOLDING CO.,BANK OF ID HC,1,FRS,ID
20171231.0,301574.0,300.0,LAKE SHORE SAVINGS BANK,LAKE SHORE SVGS BK,1.0,2.0,DUNKIRK,UNITED STATES,NY,OCC,0,3793086.0,3793086.0,3793086,3,500,DUNKIRK,UNITED STATES,0,0,"LAKE SHORE, MHC",LAKE SHORE MHC,6,FRS,NY
20171231.0,302030.0,200.0,BANK OF BELLE GLADE,BANK OF BELLE GLADE,1.0,6.0,BELLE GLADE,UNITED STATES,FL,FDIC,0,1138272.0,1138272.0,1138272,6,500,BELLE GLADE,UNITED STATES,0,0,BELLE GLADE BANK CORPORATION,BELLE GLADE BK CORP,1,FRS,FL
20171231.0,302133.0,200.0,CAMP GROVE STATE BANK,CAMP GROVE ST BK,1.0,7.0,CAMP GROVE,UNITED STATES,IL,FRS,0,1206649.0,1206649.0,1206649,7,500,CAMP GROVE,UNITED STATES,0,0,"CAMP GROVE BANCORP, INC.",CAMP GROVE BC,1,FRS,IL
20171231.0,302553.0,200.0,PLAINS STATE BANK,PLAINS ST BK,1.0,10.0,PLAINS,UNITED STATES,KS,FDIC,0,4552981.0,4552981.0,4552981,10,500,PLAINS,UNITED STATES,0,0,"PLAINS BANCSHARES, INC.",PLAINS BSHRS,1,FRS,KS
20171231.0,302656.0,200.0,MINNWEST BANK,MINNWEST BK,1.0,9.0,REDWOOD FALLS,UNITED STATES,MN,FDIC,549300WYC8C6REMY4E38,1141348.0,1141348.0,1141348,9,500,MINNETONKA,UNITED STATES,0,0,MINNWEST CORPORATION,MINNWEST CORP,1,FRS,MN
20171231.0,303550.0,200.0,KLEINBANK,KLEINBANK,1.0,9.0,CHASKA,UNITED STATES,MN,FDIC,0L0W72STJN2EGP1X2N39,1123915.0,1123915.0,1123915,9,500,CHASKA,UNITED STATES,0,0,"KLEIN FINANCIAL, INC.",KLEIN FNCL,1,FRS,MN
20171231.0,303747.0,200.0,"FIRST BANK AND TRUST COMPANY OF MURPHYSBORO, THE",FIRST B&TC MURPHYSBORO,1.0,8.0,MURPHYSBORO,UNITED STATES,IL,FDIC,0,1097678.0,1097678.0,1097678,8,500,MURPHYSBORO,UNITED STATES,0,0,FIRST OF MURPHYSBORO CORP.,FIRST OF MURPHYSBORO CORP,1,FRS,IL
20171231.0,304155.0,200.0,BURTON STATE BANK,BURTON ST BK,1.0,11.0,BURTON,UNITED STATES,TX,FDIC,0,2896092.0,2896092.0,2896092,11,500,BURTON,UNITED STATES,0,0,"BURTON BANCSHARES, INC.",BURTON BSHRS,1,FRS,TX
20171231.0,304520.0,200.0,CHESAPEAKE BANK & TRUST COMPANY,CHESAPEAKE B&TC,1.0,5.0,CHESTERTOWN,UNITED STATES,MD,FDIC,0,1866418.0,1866418.0,1866418,5,500,CHESTERTOWN,UNITED STATES,0,0,CHESAPEAKE BANCORP,CHESAPEAKE BC,1,FRS,MD
20171231.0,305059.0,200.0,"FIRST STATE BANK, THE",FIRST ST BK,1.0,11.0,ABERNATHY,UNITED STATES,TX,FDIC,0,4665322.0,4665322.0,4665322,11,500,ABERNATHY,UNITED STATES,0,0,"TURNER BANCSHARES, INC.",TURNER BSHRS,1,FRS,TX
20171231.0,305152.0,200.0,FIRST NATIONAL BANK IN PRATT,FIRST NB IN PRATT,1.0,10.0,PRATT,UNITED STATES,KS,OCC,0,3964765.0,3964765.0,3964765,10,500,PRATT,UNITED STATES,0,0,"PRATT COMMUNITY BANCSHARES, INC.",PRATT CMNTY BSHRS,1,FRS,KS
20171231.0,305442.0,200.0,"NEW WASHINGTON STATE BANK, THE",NEW WASHINGTON ST BK,1.0,8.0,NEW WASHINGTON,UNITED STATES,IN,FDIC,549300Q16CNQMW0O1O02,2257228.0,2257228.0,2257228,8,500,NEW WASHINGTON,UNITED STATES,0,0,"NEW INDEPENDENT BANCSHARES, INC.",NEW INDEPENDENT BSHRS,1,FRS,IN
20171231.0,305648.0,200.0,CENTURY BANK,CENTURY BK,1.0,7.0,SHENANDOAH,UNITED STATES,IA,FDIC,0,1205491.0,1205491.0,1205491,7,500,SHENANDOAH,UNITED STATES,0,0,CNB CORP,CNB CORP,1,FRS,IA
20171231.0,305750.0,200.0,FORT HOOD NATIONAL BANK,FORT HOOD NB,1.0,11.0,FORT HOOD,UNITED STATES,TX,OCC,0,1108097.0,1108097.0,1108097,11,500,KILLEEN,UNITED STATES,0,0,"FIRST COMMUNITY BANCSHARES, INC.",FIRST CMNTY BSHRS,1,FRS,TX
20171231.0,613950.0,200.0,FIRST NATIONAL BANK TEXAS DBA FIRST CONVENIENCE BANK,DBA FIRST CONVENIENCE BK,1.0,11.0,KILLEEN,UNITED STATES,TX,OCC,5493006KQF5UKZ3Y9N07,1108097.0,1108097.0,1108097,11,500,KILLEEN,UNITED STATES,0,0,"FIRST COMMUNITY BANCSHARES, INC.",FIRST CMNTY BSHRS,1,FRS,TX
20171231.0,306056.0,200.0,"FIRST NATIONAL BANK OF FLEMING, THE",FIRST NB OF FLEMING,1.0,10.0,FLEMING,UNITED STATES,CO,OCC,0,2561167.0,2561167.0,2561167,10,500,FLEMING,UNITED STATES,0,0,"FLEMING COMMUNITY AGENCY, INC.",FLEMING CMNTY AGY,1,FRS,CO
20171231.0,306140.0,200.0,SECURITY STATE BANK,SECURITY ST BK,1.0,7.0,WAVERLY,UNITED STATES,IA,FDIC,0,1204355.0,1204355.0,1204355,7,500,MARION,UNITED STATES,0,0,FAYETTE BANCORPORATION,FAYETTE BC,1,FRS,IA
20171231.0,730745.0,200.0,CITIZENS SAVINGS BANK,CITIZENS SVG BK,1.0,7.0,HAWKEYE,UNITED STATES,IA,FDIC,0,1204355.0,1204355.0,1204355,7,500,MARION,UNITED STATES,0,0,FAYETTE BANCORPORATION,FAYETTE BC,1,FRS,IA
20171231.0,1009840.0,200.0,MAYNARD SAVINGS BANK,MAYNARD SVG BK,1.0,7.0,MAYNARD,UNITED STATES,IA,FDIC,0,1204355.0,1204355.0,1204355,7,500,MARION,UNITED STATES,0,0,FAYETTE BANCORPORATION,FAYETTE BC,1,FRS,IA
20171231.0,306159.0,200.0,AMERICAN NATIONAL BANK OF MINNESOTA,AMERICAN NB OF MN,1.0,9.0,BAXTER,UNITED STATES,MN,OCC,549300IJ5M3CD2DPIX47,3047172.0,3047172.0,3047172,9,500,BRAINERD,UNITED STATES,0,0,"AMERICAN BANCORPORATION OF MINNESOTA, INC.",AMERICAN BC MN,1,FRS,MN
20171231.0,306337.0,200.0,CASEY STATE BANK,CASEY ST BK,1.0,7.0,CASEY,UNITED STATES,IL,FDIC,0,3958867.0,3958867.0,3958867,7,500,CASEY,UNITED STATES,0,0,EAGLE FINANCIAL CORP.,EAGLE FNCL CORP,1,FRS,IL
20171231.0,306908.0,200.0,JEFF BANK,JEFF BK,1.0,2.0,JEFFERSONVILLE,UNITED STATES,NY,FDIC,0,1048504.0,1048504.0,1048504,2,500,JEFFERSONVILLE,UNITED STATES,1048504,0,JEFFERSONVILLE BANCORP,JEFFERSONVILLE BC,1,FRS,NY
20171231.0,307062.0,200.0,FARMERS BANK,FARMERS BK,1.0,12.0,BUHL,UNITED STATES,ID,FDIC,0,2142306.0,2142306.0,2142306,12,500,BUHL,UNITED STATES,0,0,"FARMERS BANCORPORATION, INC.",FARMERS BC,1,FRS,ID
20171231.0,307334.0,200.0,SOUTHERN BANK,SOUTHERN BK,1.0,6.0,SARDIS,UNITED STATES,GA,FDIC,0,1141816.0,1141816.0,1141816,6,500,SARDIS,UNITED STATES,0,0,"SARDIS BANKSHARES, INC.",SARDIS BSHRS,1,FRS,GA
20171231.0,307361.0,200.0,AMERICAN BANK NATIONAL ASSOCIATION,AMERICAN BK NA,1.0,11.0,WACO,UNITED STATES,TX,OCC,2549006VBLRP288VX853,1110045.0,1110045.0,1110045,11,500,WACO,UNITED STATES,0,0,"AMERICAN NATIONAL BANCSHARES, INC.",AMERICAN NAT BSHRS,1,FRS,TX
20171231.0,307679.0,200.0,BANK OF THE PACIFIC,BANK OF THE PACIFIC,1.0,12.0,ABERDEEN,UNITED STATES,WA,FDIC,0,2560236.0,2560236.0,2560236,12,500,ABERDEEN,UNITED STATES,0,549300FELV12JVKGIR35,PACIFIC FINANCIAL CORPORATION,PACIFIC FC,1,FRS,WA
20171231.0,307932.0,200.0,CATLIN BANK,CATLIN BK,1.0,7.0,CATLIN,UNITED STATES,IL,FDIC,549300BLY7T77VMK2263,1246793.0,1246793.0,1246793,7,500,CATLIN,UNITED STATES,0,0,"BUTLER POINT, INC.",BUTLER POINT,1,FRS,IL
20171231.0,307950.0,200.0,HERITAGE STATE BANK,HERITAGE ST BK,1.0,10.0,NEVADA,UNITED STATES,MO,FDIC,5493003ZTW7YC5BMLA94,1058679.0,1058679.0,1058679,10,500,NEVADA,UNITED STATES,1058679,0,SHELBANK CORPORATION,SHELBANK CORP,1,FRS,MO
20171231.0,308256.0,200.0,CENBANK,CENBANK,1.0,9.0,BUFFALO LAKE,UNITED STATES,MN,FDIC,0,1020920.0,1020920.0,1020920,9,500,EDINA,UNITED STATES,1020920,0,CENTRAL TRUST COMPANY,CENTRAL TC,1,FRS,MN
