date,name_legal_call,lei_call,id_call,name_legal,lei,id,no_sub
20171231.0,SECURANT BANK & TRUST,549300BYPOOVRT5LDR49,196743.0,"CAPITAL COMMERCE BANCORP, INC.",0,2242970,1
20171231.0,TRICENTURY BANK,0,196752.0,ASTRA FINANCIAL CORPORATION,0,2723862,1
20171231.0,SPRINGFIELD STATE BANK,0,197142.0,"SPRINGFIELD BANKSHARES, INC.",0,1119365,1
20171231.0,FIRST NATIONAL BANK OF SPEARVILLE,0,197254.0,"SPEARVILLE BANCSHARES, INC.",0,3391642,1
20171231.0,EAST WEST BANK,F28JOQ8OBWCFUYM0UX93,197478.0,"EAST WEST BANCORP, INC.",0,2734233,1
20171231.0,FIRST NATIONAL BANK MINNESOTA,254900CPIGHZEFW97Z79,197759.0,BANCOMMUNITY SERVICE CORPORATION,0,1128460,1
20171231.0,COMMUNITY STATE BANK OF SOUTHWESTERN INDIANA,0,198046.0,CYNTHIANA BANCORPORATION,0,1134153,1
20171231.0,FIRST FEDERAL SAVINGS AND LOAN BANK,5493008HZMBEJQEY0J72,198073.0,"FIRST FEDERAL OF OLATHE BANCORP, INC.",0,3308051,1
20171231.0,ABBYBANK,549300ZAI389CEN8VG51,198149.0,"ABBY BANCORP, INC.",549300HIVGFS644E9192,3612794,1
20171231.0,SHERBURNE STATE BANK,549300GWO8DN75PL7X16,198251.0,"SAINT JOSEPH BANCSHARES ACQUISITIONS, INC.",0,3348011,2
20171231.0,SENTRY BANK,5493009L8OBHJQW5DQ13,746157.0,"SAINT JOSEPH BANCSHARES ACQUISITIONS, INC.",0,3348011,2
20171231.0,FIRST NATIONAL BANK OF BOSQUE COUNTY,0,198961.0,VALLEY MILLS FINANCIAL CORPORATION,0,1104110,1
20171231.0,WESTERN NATIONAL BANK,0,199351.0,"SUMMERFIELD FINANCIAL SERVICES, LLC",0,3822632,1
20171231.0,ALTAMAHA BANK AND TRUST COMPANY,0,199436.0,"ALTAMAHA BANCSHARES, INC.",0,1081510,1
20171231.0,WESTERN BANK,5493000EAQ6YVQD0ZB49,199463.0,"CIRCLE I BANK GROUP, INC.",0,4442523,1
20171231.0,STATE BANK OF WAPELLO,0,200042.0,"WAPELLO BANKSHARES, INC.",0,1210785,1
20171231.0,"BANC OF CALIFORNIA, NATIONAL ASSOCIATION",549300IBHVRZNE4YFN80,200378.0,"BANC OF CALIFORNIA, INC.",549300ZKWUJDP6LJ1X87,3153130,1
20171231.0,WAUCHULA STATE BANK,0,200435.0,CREWS BANKING CORPORATION,0,1081239,4
20171231.0,"FIRST STATE BANK OF ARCADIA, THE",549300I2VXVEZZG4TK86,297631.0,CREWS BANKING CORPORATION,0,1081239,4
20171231.0,CHARLOTTE STATE BANK & TRUST,0,1158878.0,CREWS BANKING CORPORATION,0,1081239,4
20171231.0,ENGLEWOOD BANK & TRUST,0,1186965.0,CREWS BANKING CORPORATION,0,1081239,4
20171231.0,PARK BANK,549300PCCKR7GKQPTC92,200640.0,BANKMANAGERS CORP.,0,1201363,1
20171231.0,AMERICANA COMMUNITY BANK,0,201254.0,"MIDWEST BANCSHARES, INC.",0,1128705,1
20171231.0,LAKESIDE BANK,549300DUTN4RUBI81Z18,201834.0,"LAKESIDE BANCORP, INC.",549300B0P9NB37HU4C70,2128917,1
20171231.0,"CUMBERLAND SECURITY BANK, INC.",0,202514.0,"FIRST COMMERCE BANCORP, INC.",0,2909170,1
20171231.0,IOWA TRUST AND SAVINGS BANK,0,202541.0,"BRADLEY BANCORP, INC.",0,1202119,1
20171231.0,"COMMUNITY BANK, NATIONAL ASSOCIATION",0,202907.0,"COMMUNITY BANK SYSTEM, INC.",0,1048867,1
20171231.0,MIDWEST HERITAGE BANK FSB,254900FI363837PZX856,203043.0,"HY-VEE, INC.",0,1200852,1
20171231.0,SENATH STATE BANK,0,203052.0,"SENATH BANCSHARES, INC.",0,1920516,1
20171231.0,PREFERRED BANK,0,203070.0,"PREFERRED BANCSHARES, INC.",0,3823189,1
20171231.0,"CONNEAUT SAVINGS BANK, THE",0,203575.0,CONNEAUT BANCORP MHC,0,4028897,1
20171231.0,PROVIDENT BANK,5493004NH61PL6YYNH25,204004.0,"PROVIDENT FINANCIAL SERVICES, INC.",0,3133637,1
20171231.0,CHESAPEAKE BANK OF MARYLAND,0,204077.0,"BANKS OF THE CHESAPEAKE, MHC",0,3831960,1
20171231.0,BANK OF EASTMAN,0,204237.0,"MAGNOLIA BANKSHARES, INC.",0,2453936,1
20171231.0,FARMERS SAVINGS BANK,549300DDJMNOWGXL6236,205346.0,SOUTHERN WISCONSIN BANCSHARES CORPORATION,0,1207338,1
20171231.0,STATE BANK OF TAUNTON,0,205458.0,"TAUNTON BANCSHARES, INC.",0,3613540,1
20171231.0,LOS ALAMOS NATIONAL BANK,0,205654.0,TRINITY CAPITAL CORPORATION,549300QP9GRDFOOQFM86,1056161,1
20171231.0,SOUTHWEST CAPITAL BANK,0,206156.0,"LAS VEGAS BANCORPORATION, INC.",0,1060168,1
20171231.0,EQUITABLE SAVINGS AND LOAN ASSOCIATION,0,206473.0,FARMERS REALTY CO.,0,3835155,1
20171231.0,UNION STATE BANK,0,206950.0,"UNION STATE BANCSHARES, INC.",0,1055838,1
20171231.0,"FIRST NATIONAL BANK OF BROWNSTOWN, THE",0,207041.0,"FIRST BROWNSTOWN BANCORP, INC",0,2199083,1
20171231.0,WEST GATE BANK,549300QLO8TSQW5JTK72,207050.0,"WEST GATE BANSHARES, INC.",0,1061736,1
20171231.0,GRANT COUNTY BANK,0,207452.0,"RESOURCE ONE, INC.",0,2012566,1
20171231.0,"NORTHWESTERN BANK, NATIONAL ASSOCIATION",549300X2ZT06KCNAN962,207555.0,"NORTHWESTERN BANCSHARES, INC.",549300RLPDJH5V5UHQ32,1126466,1
20171231.0,"FIRST NATIONAL BANK AND TRUST COMPANY, THE",5493001SSNVCONGBH947,207845.0,"CENTRE 1 BANCORP, INC.",0,1209042,1
20171231.0,FIRST UTAH BANK,549300MZCM3IR0ZWDI94,207872.0,FIRST UTAH BANCORPORATION,0,1027992,1
20171231.0,"CITIZENS STATE BANK OF TYLER, INCORPORATED",0,207957.0,"CITIZENS STATE AGENCY OF TYLER, INC.",0,1123287,1
20171231.0,VERMILLION STATE BANK,0,208057.0,"VERMILLION BANCSHARES, INC.",0,1128581,1
20171231.0,OLD NATIONAL BANK,549300AT7EB9FJAF0E61,208244.0,OLD NATIONAL BANCORP,549300MMK90CL5KMVX16,1098303,1
20171231.0,BENTON STATE BANK,0,208347.0,"BSB COMMUNITY BANCORPORATION, INC.",0,2983246,1
20171231.0,FARMERS STATE BANK,0,208440.0,"WHITTEMORE BANCSHARES, INC.",0,1245611,1
20171231.0,UNIVERSAL BANK,0,208570.0,"UNIVERSAL FINANCIAL, INC.",0,2967835,1
20171231.0,FIRST NORTHEAST BANK OF NEBRASKA,0,208655.0,"FARM AND HOME INSURANCE AGENCY, INC.",0,1053357,1
20171231.0,"FIRST NATIONAL BANK OF CARMI, THE",0,209148.0,"SOUTHERN ILLINOIS BANCORP, INC.",0,1098929,1
20171231.0,"BANK OF WHITTIER, NATIONAL ASSOCIATION",0,209362.0,GREATER PACIFIC BANCSHARES,0,1398692,1
20171231.0,CITIZENS BANK,0,209447.0,MARSHALL FINANCIAL CORPORATION,0,1119619,1
20171231.0,FNB WASHINGTON,0,209559.0,"WASHINGTON 1ST BANCO, INC.",0,1055584,1
20171231.0,PRIMESOUTH BANK,0,209830.0,"PRIMESOUTH BANCSHARES, INC.",0,2858867,1
20171231.0,INTERNATIONAL BANK,0,209858.0,RATON CAPITAL CORPORATION,0,2003108,1
20171231.0,SOUTHEASTERN BANK,0,210238.0,SOUTHEASTERN BANKING CORPORATION,0,1082058,1
20171231.0,WADENA STATE BANK,0,210256.0,"WADENA BANKSHARES, INC.",0,1123719,1
20171231.0,"NORTHERN TRUST COMPANY, THE",6PTKHDJ8HDUF78PFWH30,210434.0,NORTHERN TRUST CORPORATION,549300GLF98S992BC502,1199611,2
20171231.0,"NORTHERN TRUST INTERNATIONAL BANKING CORPORATION, THE",0,909514.0,NORTHERN TRUST CORPORATION,549300GLF98S992BC502,1199611,2
20171231.0,SECURITY HOME BANK,0,210452.0,"MALMO BANCORP, INC.",0,2269089,1
20171231.0,PEOPLES FEDERAL SAVINGS AND LOAN ASSOCIATION,0,210779.0,PEOPLES-SIDNEY FINANCIAL CORPORATION,0,3828643,1
20171231.0,"NORTH AMERICAN SAVINGS BANK, FSB",549300K6K2IS7FRS7S09,211271.0,"NASB FINANCIAL, INC.",0,3841941,1
20171231.0,COFFEE COUNTY BANK,0,211338.0,"COFFEE COUNTY BANCSHARES, INC.",0,1083091,1
20171231.0,"SECURITY STATE BANK OF WANAMINGO, INCORPORATED",0,211851.0,"WANAMINGO BANCSHARES, INC.",0,1135271,1
20171231.0,PENNIAN BANK,254900XY9IETIM2DL872,212018.0,FIRST COMMUNITY FINANCIAL CORPORATION,0,1132896,1
20171231.0,PERSONS BANKING COMPANY,0,212335.0,"PERSONS BANKING CO., INC.",0,1081314,1
20171231.0,CITIZENS STATE BANK,0,212344.0,C.S.B. HOLDING CORPORATION,0,1210301,1
20171231.0,"MUFG UNION BANK, NATIONAL ASSOCIATION",OX3PU53ZLPQKJ4700D47,212465.0,MUFG AMERICAS HOLDINGS CORPORATION,0,1378434,1
20171231.0,SOMERSET TRUST COMPANY,0,212522.0,SOMERSET TRUST HOLDING COMPANY,0,2914857,1
20171231.0,HOMETRUST BANK,549300COIWXM618UBE82,212577.0,"HOMETRUST BANCSHARES, INC.",0,4366003,1
20171231.0,"APPLE CREEK BANKING COMPANY, THE",0,213912.0,APPLE CREEK BANC CORP,0,1248993,1
20171231.0,"BANK OF GREENE COUNTY, THE",549300G0QSZVT1E3RS89,214106.0,"GREENE COUNTY BANCORP, MHC",0,2728595,2
20171231.0,GREENE COUNTY COMMERCIAL BANK,0,3268249.0,"GREENE COUNTY BANCORP, MHC",0,2728595,2
20171231.0,"FARMERS & MERCHANTS STATE BANK, THE",0,214414.0,"FARMERS & MERCHANTS BANCORP, INC.",0,1134630,1
20171231.0,CHESAPEAKE BANK,254900YJPIZ3RCMEM452,214722.0,"CHESAPEAKE FINANCIAL SHARES, INC.",0,1075881,1
20171231.0,DEUTSCHE BANK TRUST COMPANY AMERICAS,8EWQ2UQKS07AKK8ANH81,214807.0,DB USA CORPORATION,529900RO45LRDMWLRI57,2816906,4
20171231.0,DEUTSCHE BANK TRUST COMPANY DELAWARE,529900KRQNFT92BXR447,304913.0,DB USA CORPORATION,529900RO45LRDMWLRI57,2816906,4
20171231.0,DEUTSCHE BANK NATIONAL TRUST COMPANY,529900U7AT9B9UMLXG16,670560.0,DB USA CORPORATION,529900RO45LRDMWLRI57,2816906,4
20171231.0,"DEUTSCHE BANK TRUST COMPANY, NATIONAL ASSOCIATION",52990003G0GD0V8KMG88,2325882.0,DB USA CORPORATION,529900RO45LRDMWLRI57,2816906,4
20171231.0,"FIRST NATIONAL BANK IN CRESTON, THE",0,214843.0,NORTHWEST FINANCIAL CORP.,0,1978713,2
20171231.0,NORTHWEST BANK,549300RBJCM5B02O5U05,1387605.0,NORTHWEST FINANCIAL CORP.,0,1978713,2
20171231.0,MANUFACTURERS BANK & TRUST COMPANY,254900U7G0LJ4QNSFC86,215345.0,MBT CORP.,0,2269977,1
20171231.0,MERAMEC VALLEY BANK,0,215354.0,"VALLEY BANCSHARES, INC.",0,1097137,1
20171231.0,WELCOME STATE BANK,0,215653.0,"WELCOME BANCSHARES, INC.",0,1126073,1
20171231.0,AMERICAN BANK OF COMMERCE,5493006XE7ZLYUW25E11,215662.0,"AMERICO BANCSHARES, INC.",0,1107193,1
20171231.0,"JUNIATA VALLEY BANK, THE",0,215710.0,JUNIATA VALLEY FINANCIAL CORP.,0,1117512,1
20171231.0,FIRST STATE BANK,0,216164.0,"WOODSON BANCSHARES, INC.",0,1133044,1
20171231.0,FIRST NATIONAL BANK NORTHWEST FLORIDA,0,216230.0,FIRST NORTHWEST FLORIDA HOLDING COMPANY,0,1246784,1
20171231.0,COLUMBIA BANK,0,216632.0,"FIRST COLUMBIA BANCORP, INC.",0,3058516,1
20171231.0,FIRST BANK,254900L67A0ZTJRS6614,216922.0,FIRST BANCORP,0,1076431,1
20171231.0,CBBC BANK,0,218131.0,"TWIN CITIES FINANCIAL SERVICES, INC.",0,1082478,1
20171231.0,ZAPATA NATIONAL BANK,0,218261.0,"ZAPATA BANCSHARES, INC.",0,1107223,1
20171231.0,STATE BANK OF ODELL,0,218850.0,S. & S. INVESTMENT COMPANY,0,1051054,1
20171231.0,COLLINS STATE BANK,254900Z9CBWZF8ECUS45,219044.0,"COLLINS BANKCORP, INC.",0,1399783,1
20171231.0,"BANK OF EDWARDSVILLE, THE",0,219343.0,"BANC ED CORP., THE",0,2066868,1
20171231.0,"CARLSBAD NATIONAL BANK, THE",0,219651.0,"CARLSBAD BANCORPORATION, INC.",0,1131527,1
20171231.0,WINONA NATIONAL BANK,0,220059.0,WINONA BANC HOLDING COMPANY,0,1133660,1
20171231.0,PEOPLES BANK,5493006HXEF6V2NZED40,220527.0,"PEOPLES BANCORP OF NORTH CAROLINA, INC.",0,2818245,1
20171231.0,FIRST FEDERAL BANK,0,220974.0,"SOUTHEASTERN BANCORP, INC.",0,3842050,1
20171231.0,"FIRST BANK & TRUST, IL",5493004LYTYKEPLX5T06,221476.0,FIRST BANCTRUST CORPORATION,0,2971261,1
20171231.0,FIRST STATE BANK OF WYOMING,254900GRI3U90GF3IF79,222156.0,"WYOMING BANCSHARES, INC.",0,1128554,1
20171231.0,DENMARK STATE BANK,5493004OOUJA3N8LL077,222446.0,"DENMARK BANCSHARES, INC.",0,1209789,1
20171231.0,"BANK OF BAKER, THE",0,222558.0,UNITED BANCORPORATION,0,1128264,1
20171231.0,"FIRST WESTROADS BANK, INC.",0,222754.0,AMERIWEST CORPORATION,0,1840687,1
20171231.0,PUTNAM BANK,549300951LUSESNSUY70,223005.0,"PB BANCORP, INC",0,3152003,1
20171231.0,"FIRST BANK AND TRUST COMPANY, THE",0,223322.0,"FIRST BANCORP, INC.",549300V6LKROCIL7OI49,1988646,1
20171231.0,"MIDSOUTH BANK, N.A.",MXUKQJKNI44KEXCGF743,223331.0,"MIDSOUTH BANCORP, INC.",0,1086654,1
20171231.0,PEOPLES BANK OF WYACONDA,0,223452.0,"CLARK COUNTY BANCSHARES, INC.",0,1097995,1
20171231.0,DANVILLE STATE SAVINGS BANK,0,223845.0,"DANVILLE BANCSHARES, INC.",0,1250464,1
20171231.0,HEADWATERS STATE BANK,0,224954.0,"HEADWATERS BANCORP, INC.",0,1127351,1
20171231.0,ANDOVER STATE BANK,0,225054.0,ANDOVER FINANCIAL CORPORATION,0,1063048,1
20171231.0,ULTIMA BANK MINNESOTA,25490052LT8QG1RXJ172,225157.0,"FINANCIAL SERVICES OF WINGER, INC.",0,1127276,1
20171231.0,STATE BANK OF BURNETTSVILLE,0,225241.0,"SBB BANCSHARES, INC.",0,2634221,1
20171231.0,COUNTRYSIDE BANK,2549002MI5DFOS2RR259,225335.0,"SBC, INCORPORATED",0,1204814,1
20171231.0,BANK OF BARTLETT,0,225559.0,"WEST TENNESSEE BANCSHARES, INC.",0,1097249,1
20171231.0,HERITAGE BANK,0,225942.0,"DELHI BANCSHARES, INC.",0,1205594,1
20171231.0,GRAND RIVERS COMMUNITY BANK,0,226949.0,"MAIN STREET BANCSHARES, INCORPORATED",0,4625595,1
20171231.0,SKAGIT BANK,0,227179.0,"SKAGIT BANCORP, INC.",0,3438097,1
20171231.0,"BRENHAM NATIONAL BANK, THE",0,227357.0,"BRENHAM BANCSHARES, INC.",0,1108789,1
20171231.0,BRIGHTON BANK,0,227656.0,"BRIGHTON BANCORP, INC.",0,1140248,1
20171231.0,FRANKLIN SAVINGS BANK,0,228000.0,"FSB BANCORP, MHC",0,2596758,1
20171231.0,FARMERS SECURITY BANK,0,228055.0,MCLEAN BANK HOLDING COMPANY,0,1126523,3
20171231.0,GARRISON STATE BANK AND TRUST,0,808653.0,MCLEAN BANK HOLDING COMPANY,0,1126523,3
20171231.0,BANK OF TURTLE LAKE,0,831352.0,MCLEAN BANK HOLDING COMPANY,0,1126523,3
20171231.0,FIRST MIDWEST BANK OF POPLAR BLUFF,0,228158.0,POPLAR BLUFF BANC COMPANY,0,2321594,1
20171231.0,CROSSROADS BANK,549300KTSX5SM2W0VV58,228279.0,FFW CORPORATION,0,3848258,1
20171231.0,STATE BANK OF NEWBURG,254900KSSD1QWXBEPB68,228345.0,"SBN COMMUNITY BANCORP, INC.",0,3089314,1
20171231.0,"AUBURN SAVINGS BANK, FSB",0,229173.0,"AUBURN BANCORP, MHC",0,3799369,1
20171231.0,STATE BANK & TRUST CO.,0,229342.0,AMES NATIONAL CORPORATION,0,1202258,5
20171231.0,RELIANCE STATE BANK,25490003YGASV5ENH153,466044.0,AMES NATIONAL CORPORATION,0,1202258,5
20171231.0,BOONE BANK & TRUST CO.,0,745347.0,AMES NATIONAL CORPORATION,0,1202258,5
20171231.0,"FIRST NATIONAL BANK AMES, IOWA",549300OIJZOV6CPR1Y57,820048.0,AMES NATIONAL CORPORATION,0,1202258,5
20171231.0,UNITED BANK & TRUST N.A.,0,3103591.0,AMES NATIONAL CORPORATION,0,1202258,5
20171231.0,FIRST STATE BANK OF BROWNSBORO,0,229454.0,"BROWNSBORO BANCSHARES, INC.",0,3306561,1
20171231.0,VALLEY NATIONAL BANK,0,229801.0,VALLEY NATIONAL BANCORP,0,1048773,1
20171231.0,MIZUHO BANK (USA),51KMXRLB0RIEGI0WJN58,229913.0,MIZUHO AMERICAS LLC,0,5034792,1
20171231.0,"HOCKING VALLEY BANK, THE",0,230610.0,"HOCKING VALLEY BANCSHARES, INC.",0,2170868,1
20171231.0,INTERNATIONAL BANK OF COMMERCE,0,230759.0,INTERNATIONAL BANCSHARES CORPORATION,549300Y16R531AU8TX77,1104231,5
20171231.0,INTERNATIONAL BANK OF COMMERCE,0,382069.0,INTERNATIONAL BANCSHARES CORPORATION,549300Y16R531AU8TX77,1104231,5
20171231.0,COMMERCE BANK,0,625159.0,INTERNATIONAL BANCSHARES CORPORATION,549300Y16R531AU8TX77,1104231,5
20171231.0,INTERNATIONAL BANK OF COMMERCE,0,1001152.0,INTERNATIONAL BANCSHARES CORPORATION,549300Y16R531AU8TX77,1104231,5
20171231.0,INTERNATIONAL BANK OF COMMERCE,0,5050028.0,INTERNATIONAL BANCSHARES CORPORATION,549300Y16R531AU8TX77,1104231,5
20171231.0,STATE BANK,0,231149.0,RIGLER INVESTMENT COMPANY,0,1210730,2
20171231.0,PEOPLES TRUST & SAVINGS BANK,254900QIPUZ7PAK59X63,968249.0,RIGLER INVESTMENT COMPANY,0,1210730,2
20171231.0,CHESTER NATIONAL BANK,0,231279.0,"CHESTER BANCORP, INC.",0,2434104,1
20171231.0,"FIRST NATIONAL BANK OF MCHENRY, THE",549300YJEIYIINWT8473,231336.0,FIRST MCHENRY CORPORATION,0,1204065,1
20171231.0,FIRST STATE BANK SHANNON-POLO,0,232847.0,"SHANNON BANCORP, INC.",549300EL0TXZ1J1WU248,1209985,1
20171231.0,REGIONS BANK,EQTWLK1G7ODGC2MGLV11,233031.0,REGIONS FINANCIAL CORPORATION,CW05CS5KW59QTC0DG824,3242838,1
20171231.0,FIRST COMMUNITY BANK,0,233246.0,"NEWELL BANCSHARES, INC.",0,2382335,1
20171231.0,CITIZENS NATIONAL BANK AT BROWNWOOD,0,233358.0,"BROWNWOOD BANCSHARES, INC.",0,1103373,1
20171231.0,"IUKA STATE BANK, THE",0,233442.0,IUKA BANCSHARES INC,0,3217180,1
20171231.0,"BLUE RIDGE BANK, NATIONAL ASSOCIATION",5493007WZXR2YE227I23,233527.0,"BLUE RIDGE BANKSHARES, INC.",0,1426960,1
20171231.0,WESTERN STATE BANK,254900P681DTTH4I3144,233554.0,"WESTERN STATE AGENCY, INC.",0,1123223,1
20171231.0,CENTRAL NATIONAL BANK,254900L3UJN7196A5W71,234355.0,"CENTRAL OF KANSAS, INC.",0,1064429,1
20171231.0,FIRST VOLUNTEER BANK,54930095LY1EDFTWAG29,234739.0,FIRST VOLUNTEER CORPORATION,0,1081716,1
20171231.0,MUTUAL FEDERAL BANK,5493007XXF5AWOEWTU94,235174.0,"MUTUAL FEDERAL BANCORP, MHC",0,3849013,1
20171231.0,UNION BANK,0,235231.0,"JAMESTOWN UNION BANCSHARES, INC.",0,1129542,1
20171231.0,ROCKHOLD BANK,0,235316.0,"ROCKHOLD BANCSHARES, INC.",0,2855576,1
20171231.0,SHELBY COUNTY STATE BANK,0,235446.0,"SHELBY COUNTY BANCORP, INC.",0,1138058,1
20171231.0,"RESOURCE BANK, NATIONAL ASSOCIATION",254900ZOIZTP7ZF6AH17,235530.0,"RESOURCE BANCSHARES, INC.",0,1207945,1
20171231.0,CITIZENS STATE BANK,0,235558.0,"CARLETON AGENCY, INC.",0,1052949,1
20171231.0,JOHNSON STATE BANK,0,235950.0,"JOHNSON STATE BANCSHARES, INC.",0,1059724,1
20171231.0,FIRST INTERNATIONAL BANK AND TRUST,5493002LPXKMOZNXUY90,236153.0,"WATFORD CITY BANCSHARES, INC.",0,1135048,1
20171231.0,BANK OF BROOKFIELD-PURDIN NATIONAL ASSOCIATION,0,236256.0,"CAPITAL BANCSHARES, INC.",0,1022063,1
20171231.0,"DELAWARE NATIONAL BANK OF DELHI, THE",0,236603.0,DELHI BANK CORP.,0,2263331,1
20171231.0,PEAPACK-GLADSTONE BANK,0,236706.0,PEAPACK-GLADSTONE FINANCIAL CORPORATION,0,2651590,1
20171231.0,UPPER PENINSULA STATE BANK,0,236957.0,S.B.E. CORP.,0,1129159,1
20171231.0,WEST TEXAS NATIONAL BANK,0,237066.0,"FIRST WEST TEXAS BANCSHARES, INC.",0,1109834,1
20171231.0,"IDABEL NATIONAL BANK, THE",0,237954.0,SOUTHEAST CAPITAL CORPORATION,0,1059582,1
20171231.0,FIRST BANK OF MANHATTAN,0,238139.0,"MANHATTAN BANCSHARES, INC.",0,1206603,1
20171231.0,PEOPLES STATE BANK,0,238250.0,PEOPLES STATE HOLDING COMPANY,0,1123821,1
20171231.0,ENTEGRA BANK,549300M43WLX8F5V6M79,239275.0,ENTEGRA FINANCIAL CORP.,549300IGTAG3ZXKC7O06,2427665,1
20171231.0,"FIRST BANK, UPPER MICHIGAN",0,239556.0,FIRST BANCSHARES CORPORATION,0,1978414,1
20171231.0,FNCB BANK,0,239613.0,"FNCB BANCORP, INC.",0,2560263,1
20171231.0,FIRST BANK,549300LO3MP4RAI32X70,239659.0,"FIRST BURKBURNETT BANCSHARES, INC.",0,1109544,1
20171231.0,FIRST NATIONAL BANK OF BURLESON,0,240954.0,"CITADEL BANCORP, INC.",0,1130191,1
20171231.0,"VISION BANK, NATIONAL ASSOCIATION",0,241157.0,"VISION BANCSHARES, INC.",0,3292253,1
20171231.0,COLUMBUS BANK AND TRUST COMPANY,0,241559.0,COLBANK BANCORP,0,4499983,1
20171231.0,GORHAM SAVINGS BANK,DZHW4H2BUS3DOGKT0727,241607.0,"GORHAM BANCORP, MHC",0,3444717,1
20171231.0,PEOPLES SAVINGS BANK OF RHINELAND,2549006YTBW0GRVA9N57,242257.0,"RHINELAND BANCSHARES, INC",0,4902906,1
20171231.0,TRI CITY NATIONAL BANK,549300OCKUW7YV0YNV03,242444.0,TRI CITY BANKSHARES CORPORATION,0,1203974,1
20171231.0,FNNB BANK,0,242949.0,"UNITED IOWA BANCSHARES, INC.",0,1200964,1
20171231.0,BAYBANK,0,242958.0,BAYBANK CORPORATION,0,2533070,1
20171231.0,BAY-VANGUARD FSB,549300LWL6LDRPYWVK06,242976.0,"BAY-VANGUARD, MHC",0,3837373,1
20171231.0,GREEN DOT BANK,0,243375.0,GREEN DOT CORPORATION,0,4057262,1
20171231.0,"FIRST NATIONAL BANK OF BELLEVUE, THE",0,243414.0,FIRST BANCSHARES INC.,0,1071258,1
20171231.0,FRIEND BANK,0,244037.0,"SNB HOLDINGS, INC.",0,2848653,1
20171231.0,BANK OF ENGLAND,549300GY4NTTEM7WWB64,244149.0,MHBC INVESTMENTS LIMITED PARTNERSHIP I LLLP,0,2795083,1
20171231.0,WAYPOINT BANK,0,244158.0,MIDWEST BANCO CORPORATION,0,1053320,1
20171231.0,AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON,0,244251.0,"AMERICAN STATE BANK HOLDING COMPANY, INC.",0,2632571,1
20171231.0,ORIENTAL BANK,549300ZLPU75MU7O0T38,245276.0,OFG BANCORP,0,2490575,1
20171231.0,FRAZER BANK,0,245351.0,"FIRST ALTUS BANCORP, INC.",0,1056134,1
20171231.0,"SUPERIOR NATIONAL BANK AND TRUST COMPANY OF HANCOCK, THE",0,245557.0,KEWEENAW FINANCIAL CORPORATION,0,1495854,1
20171231.0,"BANK OF SOUTH CAROLINA, THE",0,246022.0,BANK OF SOUTH CAROLINA CORPORATION,549300XQK88HRDZZFE27,2297701,1
20171231.0,FIRST SOUTHERN STATE BANK,0,246134.0,"FIRST BANCSHARES OF STEVENSON, INC.",0,1869987,1
20171231.0,STATE BANK OF CERRO GORDO,0,246237.0,"BEMENT BANCSHARES, INC.",0,1205923,2
20171231.0,STATE BANK OF BEMENT,549300XPRIVI6I4YR959,439730.0,"BEMENT BANCSHARES, INC.",0,1205923,2
20171231.0,CITIZENS BANK OF ROGERSVILLE,254900QQIJN4KR6ZBW98,246451.0,"WILDCAT BANCSHARES, INC.",0,4504917,1
20171231.0,BANK OF LABOR,0,246657.0,"INTERNATIONAL BROTHERHOOD OF BOILERMAKERS, IRON SHIP BUILDERS, BLACKSMITHS, FORGERS AND HELPERS",0,1051317,1
20171231.0,"FIRST NATIONAL BANK OF SPARTA, THE",0,246947.0,"FIRST BANCORP OF SPARTA, LTD.",0,1099421,1
20171231.0,OREGON COMMUNITY BANK,0,247140.0,"OREGON BANCORP, INC.",0,1207516,1
20171231.0,SECURITY STATE BANK & TRUST,549300KLIO6FT2J64B78,247355.0,SECURITY HOLDING COMPANY,0,1107308,1
20171231.0,HIGH PLAINS BANK,0,247551.0,"HIGH PLAINS BANKING GROUP, INC.",0,1062760,1
20171231.0,KENNEBUNK SAVINGS BANK,0,247908.0,"KENNEBUNK SAVINGS BANCORP, MHC",0,5117323,1
20171231.0,BANK OF SPRINGFIELD,549300XAJENHWRM32Z86,248240.0,"SPRING BANCORP, INC.",0,1247361,1
20171231.0,WESTERN NEBRASKA BANK,0,248352.0,"WESTERN BANCSHARES, INC.",0,4169950,1
20171231.0,FIRST NATIONAL BANK & TRUST COMPANY OF WILLISTON,0,248455.0,JORGENSON WILLISTON HOLDING COMPANY,0,4237998,1
20171231.0,FIRST JACKSON BANK,0,248633.0,"1ST JACKSON BANCSHARES, INC.",0,2306993,2
20171231.0,"PEOPLES BANK, THE",0,591357.0,"1ST JACKSON BANCSHARES, INC.",0,2306993,2
20171231.0,OOSTBURG STATE BANK,254900UDJNXYZSDOKI36,248745.0,"OOSTBURG BANCORP, INC.",0,2128944,1
20171231.0,UNB BANK,0,249416.0,UNB CORP,0,1249945,1
20171231.0,"MERCHANTS NATIONAL BANK OF SACRAMENTO, THE",0,249564.0,MERCHANTS HOLDING COMPANY,0,2320403,1
20171231.0,APPLE BANK FOR SAVINGS,549300N1UWZ4871DND44,249612.0,"APPLE FINANCIAL HOLDINGS, INC.",0,3446412,1
20171231.0,ROCKY MOUNTAIN BANK AND TRUST,0,249658.0,FIRST FLO CORPORATION,0,1067233,1
20171231.0,JEFFERSON COUNTY BANK,0,249957.0,"JEFFERSON COUNTY BANCSHARES, INC.",0,2062347,1
