activity_year_x,lei,tax_id,agency_code_x,id_2017,respondent_rssd,respondent_name_x,respondent_state_x,respondent_city_x,assets,other_lender_code,parent_rssd,parent_name,topholder_rssd,topholder_name,activity_year_y,calendar_quarter,agency_code_y,respondent_name_y,respondent_state_y,respondent_city_y,respondent_zip_code,lar_count
2022,5493004VB8XJ1L0EOO76,62-0301070,2,466754,466754,The Bank of Fayette County,TN,Piperton,806122,0,1099896,-1,1099896,"MOSCOW BANCSHARES, INC.                                                                                                 ",2022,4,2,THE BANK OF FAYETTE COUNTY,TN,COLLIERVILLE,38017,336
2022,5493005G7RUITYI5B094,55-0476409,3,164331,164331,Logan Bank & Trust Company,WV,Logan,332047,0,1133259,-1,1133259,"LOGAN COUNTY BANCSHARES, INC.                                                                                           ",2022,4,3,Logan Bank and Trust,WV,Logan,25601,333
2022,549300E57105E8PDY082,81-0247124,5,868590,868590,VALLEY FINANCIAL CREDIT UNION,MT,Billings,409426,0,-1,-1,-1,,2022,4,5,Valley Financial Credit Union,MT,Billings,59102-5010,311
2022,549300ELQB8TS88JEE06,54-0884518,5,566588,566588,HENRICO Federal Credit Union,VA,Richmond,409394,0,-1,-1,-1,,2022,4,5,HENRICO FEDERAL CREDIT UNION,VA,HENRICO,23294,222
2022,549300ELXS6PBT8OEE44,84-0468072,5,767581,767581,Air Academy Federal Credit Union,CO,Colorado Springs,860015,0,-1,-1,-1,,2022,4,5,AIR ACADEMY FEDERAL CREDIT UNION,CO,COLORADO SPRINGS,80924,766
2022,549300FDNZSDIZP9N063,59-1009534,5,669498,669498,CENTRAL CREDIT UNION OF FLORIDA,FL,Pensacola,233913,0,-1,-1,-1,,2022,4,5,HOME OFFICE,FL,Pensacola,32514,83
2022,549300FS35FQXZRU4Z45,39-0555293,5,915298,915298,EDUCATORS CREDIT UNION,WI,Mount Pleasant,3058640,0,-1,-1,-1,,2022,4,5,EDUCATORS CREDIT UNION,WI,MOUNT PLEASANT,53177,8953
2022,549300GMNBYF84V5RF83,59-0687423,5,522276,522276,FIRST COMMERCE CREDIT UNION,FL,Tallahassee,972659,0,-1,-1,-1,,2022,4,5,First Commerce Credit Union,FL,Tallahassee,32317,1104
2022,549300GMZQGVLZ5KCW51,63-0422553,5,440183,440183,AUBURN UNIVERSITY CREDIT UNION,AL,Auburn,232419,0,-1,-1,-1,,2022,4,5,AUBURN UNIVERSITY CREDIT UNION,AL,AUBURN,36831-1610,90
2022,549300GR3G0K8VJOH721,23-7361484,5,825780,825780,Lebanon Federal Credit Union,PA,Lebanon,386267,0,-1,-1,-1,,2022,4,5,LEBANON FCU,PA,LEBANON,17042,414
2022,549300LPT41QBMAC7948,61-0126170,3,473042,473042,"SOUTH CENTRAL BANK, INC.",KY,GLASGOW,1591396,0,2810285,-1,2810285,"SOUTH CENTRAL BANCSHARES OF KENTUCKY, INC.                                                                              ",2022,4,3,SOUTH CENTRAL BANK INC,KY,Glasgow,42141,1932
2022,254900W66Q12I4MV8X83,38-1401260,5,554099,554099,OMNI Community Credit Union,MI,Battle Creek,607274,0,-1,-1,-1,,2022,4,5,OMNI Community Credit Union,MI,Battle Creek,49015,621
2022,549300DNWSJUNAWUM003,54-1094297,7,3882421,3882421,"CREDIT UNION MORTGAGE ASSOCIATION, INC.",DE,WILMINGTON,-1,3,-1,-1,-1,,2022,4,7,CREDIT UNION MORTGAGE ASSOCIAT,VA,FAIRFAX,22030,4259
2022,254900U5VN6O84EWQL12,72-6019738,5,857099,857099,BRECO Federal Credit Union,LA,Baton Rouge,52094,0,-1,-1,-1,,2022,4,5,BRECO FCU,LA,Baton Rouge,70816,38
2022,254900WEP08K7U7S3A80,77-0605392,7,4183684,4183684,Nations Lending Corporation,OH,Columbus,-1,3,-1,-1,-1,,2022,4,7,NATIONS LENDING CORPORATION,OH,INDEPENDENCE,44131,17920
2022,254900B631B05UVLUA59,72-0158690,3,,819556,Concordia Bank & Trust Company,LA,Vidalia,637175,0,2557414,CONCORDIA CAPITAL CORPORATION                                                                                           ,2557414,CONCORDIA CAPITAL CORPORATION                                                                                           ,2022,4,3,Concordia Bank & Trust Co.,LA,Vidalia,71373,277
2022,254900WQ6O9JA8WI5W89,38-1440283,5,218887,218887,Dort Financial Credit Union,MI,Grand Blanc,1382284,0,-1,-1,-1,,2022,4,5,DORT FINANCIAL CREDIT UNION,MI,GRAND BLANC,48439,1272
2022,254900XJILJTNAUVMD85,25-1087532,5,194187,194187,Armstrong Associates Federal Credit Union,PA,Ford City,74009,0,-1,-1,-1,,2022,4,5,Armstrong Associates FCU,PA,Ford City,16226,68
2022,254900XNCZ58J8OHZO17,25-0954108,5,607874,607874,FREEDOM UNITED FCU,PA,Rochester,86548,0,-1,-1,-1,,2022,4,5,Freedom United FederalCredit Union,PA,Rochester,15074,45
2022,254900Y4P4X4Y1L26R43,73-0366010,5,759894,759894,Municipal Employees Credit Union of Oklahoma City,OK,Oklahoma City,171090,0,-1,-1,-1,,2022,4,5,Municipal Employees Credit Union,OK,Oklahoma  City,73139-0000,82
2022,254900YEG6LSF1BFA422,04-1980523,1,822275,822275,"Winter Hill Bank, FSB",MA,Somerville,363421,0,-1,-1,-1,,2022,4,1,WINTER HILL BANK,MA,SOMERVILLE,02145,217
2022,254900ZKVJDEYHV22276,72-0838126,5,,822882,OnPath Federal Credit Union,LA,Metairie,497980,0,-1,-1,-1,,2022,4,5,OnPath Federal Credit Union,LA,Metairie,70002,248
2022,5493000D7DINI9PZN749,37-0732817,5,614199,614199,SCOTT CREDIT UNION,IL,Edwardsville,1647347,0,-1,-1,-1,,2022,4,5,SCOTT CREDIT UNION,IL,EDWARDSVILLE,62025,845
2022,254900OCV4AWL56SWL08,73-0394870,2,,455150,The Payne County Bank,OK,Perkins,213546,0,1050806,"PAYNE COUNTY BANCSHARES, INC.                                                                                           ",2168977,EMPLOYEE STOCK OWNERSHIP PLAN FOR EMPLOYEES OF PAYNE COUNTY BANK                                                        ,2022,4,2,Payne County Bank,OK,Perkins,74059,149
2022,549300H68PK1CZUVUQ73,06-0655031,5,329475,329475,GENERAL ELECTRIC EMPLOYEES FEDERAL CREDIT UNION,CT,Milford,268252,0,-1,-1,-1,,2022,4,5,GENERAL ELECTRIC EMPLOYEES FEDERAL CREDIT UNION,CT,265 SUB WAY,06461,116
2022,549300HC0CLTNVGA0H76,44-0623480,5,581590,581590,River Region Credit Union,MO,Jefferson City,392061,0,-1,-1,-1,,2022,4,5,River Region Credit Union,MO,Jefferson City,65109,846
2022,254900VFRQR5ZLXRQ298,11-6175748,5,714183,714183,Ocean Financial Federal Credit Union,NY,Oceanside,386248,0,-1,-1,-1,,2022,4,5,OCEAN FINANCIAL FCU,NY,OCEANSIDE,11572,74
2022,549300HQ25HXXXOWJ140,75-1152746,5,457882,457882,KELLY COMMUNITY FEDERAL CREDIT UNION,TX,Tyler,142041,0,-1,-1,-1,,2022,4,5,KELLY COMMUNITY FCU,TX,TYLER,75703,130
2022,549300M2H0S2WWYNUO61,20-8169449,7,,-1,"GOLDEN WEST ALLIANCE, INC.",CA,GLENDALE,-1,3,-1,-1,-1,,2022,4,7,"GOLDEN WEST ALLIANCE, INC. DBA PROVIDENT LENDING G",CA,GLENDALE,91203,222
2022,549300M8WGW2D17CZD19,20-2749403,1,4429908,4429908,"GARDNER FINANCIAL SERVICES, LTD.",TX,SAN ANTONIO,-1,1,-1,-1,3593286,"SOUTHWEST BANCSHARES, INC.",2022,4,1,Gardner Financial Services,TX,San Antonio,78259,5671
2022,549300M1N0YC51QQGT24,43-0445932,1,1016174,1016174,Ozarks Federal Savings and Loan Association,MO,Farmington,244139,0,-1,-1,-1,,2022,4,1,Ozarks Federal Savings and Loan,MO,Farmington,63640,380
2022,549300M2HFFTNLBO7R56,73-0564572,5,535593,535593,TRUE SKY CREDIT UNION,OK,Oklahoma City,843606,0,-1,-1,-1,,2022,4,5,TRUE SKY FEDERAL CREDIT UNION,OK,OKLAHOMA CITY,73126,695
2022,5493002PR22PLR6S8J02,24-0578040,3,1007819,1007819,The Fidelity Deposit and Discount Bank,PA,Dunmore,2420900,0,2858773,"FIDELITY D&D BANCORP, INC.                                                                                              ",2858773,"FIDELITY D&D BANCORP, INC.                                                                                              ",2022,4,3,Fidelity Deposit and Discount Bank,PA,Dunmore,18512,1406
2022,254900VECGAWC5CPU773,59-0793427,5,803489,803489,Tyndall Federal Credit Union,FL,Panama City,2098342,0,-1,-1,-1,,2022,4,5,Tyndall Federal Credit Union,FL,Panama City,32405,1517
2022,254900VVCX7PR9KDCK83,01-0243865,5,380186,380186,CASCO,ME,Gorham,101220,0,-1,-1,-1,,2022,4,5,Casco Federal Credit Union,ME,Gorham,04038,90
2022,254900W1NULDJH9MMK81,58-0561275,5,239873,239873,CDC Federal Credit Union,GA,Atlanta,416863,0,-1,-1,-1,,2022,4,5,CDC FEDERAL CREDIT UNION,GA,ATLANTA,30345,230
2022,254900WBAI0VC58ALC63,27-3095238,7,4531799,4531799,"Sierra Lending Group, LLC",TX,Houston,-1,3,-1,-1,-1,,2022,4,7,Sierra Lending Group,TX,Houston,77027,110
2022,254900WQCRCK13A7DC81,61-0523393,5,90588,90588,Fortera Federal Credit Union,TN,Clarksville,715451,0,-1,-1,-1,,2022,4,5,FORTERA FEDERAL CREDIT UNION,TN,CLARKSVILLE,37040,854
2022,254900YE6JQ826RUVB14,35-1074550,5,1001880,1001880,Regional Federal Credit Union,IN,Hammond,180680,0,-1,-1,-1,,2022,4,5,REGIONAL fcu,IN,Hammond,46323-2225,121
2022,254900Z5MXY02EYXAM91,63-6023153,5,486592,486592,North Alabama Educators,AL,Huntsville,131641,0,-1,-1,-1,,2022,4,5,North Alabama Educators Credit Union,AL,Huntsville,35804,23
2022,254900ZPTT694OV6U433,74-0879805,5,681490,681490,FIRSTMARK,TX,San Antonio,1229968,0,-1,-1,-1,,2022,4,5,FIRSTMARK CREDIT UNION,TX,SAN ANTONIO,78232,1009
2022,5493000321W4GKLZ1Y10,75-1248359,5,370187,370187,MOBILITY CREDIT UNION,TX,Irving,295242,0,-1,-1,-1,,2022,4,5,Mobility Credit Union,TX,Irving,75063,265
2022,54930007EJ1IS7U47Q27,55-0364107,5,802071,802071,UNIVERSAL Federal Credit Union,WV,Huntington,94471,0,-1,-1,-1,,2022,4,5,UNIVERSAL FEDERAL CREDIT UNION,WV,HUNTINGTON,25702,15
2022,54930009LUIVFTPRGT26,46-0797627,7,,-1,"JAYCO PREMIUM FINANCE OF CALIFORNIA, INC.",CA,COSTA MESA,-1,3,-1,-1,-1,,2022,4,7,"JAYCO PREMIUM FINANCE OF CALIFORNIA, INC.",CA,Costa Mesa,92626,136
2022,5493000EO85W8IS2FR22,95-6044941,5,284378,284378,LOGIX FEDERAL CREDIT UNION,CA,Valencia,8819497,0,-1,-1,-1,,2022,4,5,LOGIX FEDERAL CREDIT UNION,CA,Valencia,91355,10437
2022,5493000KQ2PZ8G6VNI80,87-0234218,5,435899,435899,University First Federal Credit Union,UT,Salt Lake City,1736747,0,-1,-1,-1,,2022,4,5,UNIVERSITY FIRST FCU,UT,SALT LAKE CITY,84158,2833
2022,549300HTK2JOGRTAIO10,25-1005441,5,899781,899781,The ONE Federal Credit Union,PA,Meadville,94133,0,-1,-1,-1,,2022,4,5,The ONE Federal Credit Union,PA,Meadville,16335,105
2022,549300I042YER7UC6Y64,83-0257173,2,,898458,Bank of Jackson Hole,WY,Jackson,1598675,0,3973888,NATIONAL BANK HOLDINGS CORPORATION,3973888,NATIONAL BANK HOLDINGS CORPORATION,2022,4,2,Bank of Jackson Hole,CO,Greenwood Village,80111,203
2022,254900TTXC2DBWKBNZ05,62-0553259,5,520898,520898,Bowater Employees Credit Union,TN,CALHOUN,238169,0,-1,-1,-1,,2022,4,5,Bowater Employees Credit Union,TN,Calhoun,37309,176
2022,549300HVFLWKU7133506,95-3442691,5,96487,96487,PREMIER AMERICA,CA,Los Angeles,3406744,0,-1,-1,-1,,2022,4,5,PREMIER AMERICA CREDIT UNION,CA,CHATSWORTH,91311,1230
2022,549300I8GW9QHQO63J05,61-0305650,3,,995517,"Peoples Bank of Kentucky, Inc.",KY,Flemingsburg,381369,0,2356701,"PEOPLES OF FLEMING COUNTY BANCORP, INC.                                                                                 ",2356701,"PEOPLES OF FLEMING COUNTY BANCORP, INC.                                                                                 ",2022,4,3,"Peoples Bank of Kentucky, Inc",KY,Flemingsburg,41041,355
2022,549300I67S0IYUQWFJ07,43-0496315,5,831491,831491,NEIGHBORS Credit Union,MO,Saint Louis,492515,0,-1,-1,-1,,2022,4,5,Neighbors Credit Union,MO,Saint Louis,63123,822
2022,549300IJ8KTGYPKLXK63,62-1344184,7,3842322,3842322,COMMUNITY MORTGAGE CORPORATION,TN,CORDOVA,-1,3,-1,-1,-1,,2022,4,7,Community Mortgage Corporation,TN,Cordova,38018,2779
2022,549300IJI189UIQW0294,54-0647188,5,397698,397698,NEXTMARK,VA,Fairfax,514244,0,-1,-1,-1,,2022,4,5,NextMark Federal Credit Union,VA,FAIRFAX,22030,1200
2022,549300IWE0Y507LPF493,38-3133176,7,3871920,3871920,MORTGAGE 1 INCORPORATED,MI,STERLING HEIGHTS,-1,3,-1,-1,-1,,2022,4,7,Mortgage 1 Incorporated,MI,Sterling Heights,48314,7457
2022,549300LYVRGGGBBPPV22,31-0352755,1,352370,352370,Southern Hills Community Bank,OH,Leesburg,178977,0,-1,-1,-1,,2022,4,1,Southern Hills Community Bank,OH,Ripley,45167,141
2022,254900XIJWVBUNAUBG18,36-2659309,5,39587,39587,Rock Valley Credit Union,IL,Loves Park,147640,0,-1,-1,-1,,2022,4,5,Rock Valley Credit Union,IL,Loves Park,61111,225
2022,254900U38QOOLJB8FS91,23-1580399,3,660570,660570,Presence Bank,PA,Coatesville,307165,0,5587168,"PB BANKSHARES, INC",5587168,"PB BANKSHARES, INC",2022,4,3,Presence Bank,PA,Coatesville,19320,61
2022,549300IIUZTJI9AHIA30,52-0451670,3,,169327,"Provident State Bank, Inc.",MD,Preston,584950,0,2496269,PSB HOLDING CORP.                                                                                                       ,2496269,PSB HOLDING CORP.                                                                                                       ,2022,4,3,Provident State Bank,MD,Preston,21655,142
2022,254900V7ZAKK6Z6SQ303,38-2116791,5,508887,508887,Polish-American Federal Credit Union,MI,Troy,168765,0,-1,-1,-1,,2022,4,5,Polish-Am Federal Credit Union,MI,Troy,48083,167
2022,254900XPILOY1LB5CK32,63-1005978,7,3914229,3914229,Hamilton Mortgage Corporation,AL,Birmingham,-1,3,-1,-1,-1,,2022,4,7,HAMILTON MORTGAGE CORPORATION,AL,BIRMINGHAM,35209,386
2022,254900YY8IQK41QDLZ95,16-0613220,5,690399,690399,Advantage Federal Credit Union,NY,Rochester,435219,0,-1,-1,-1,,2022,4,5,Advantage Federal Credit Union,NY,ROCHESTER,14623,1058
2022,549300ML3H1LUVR1FP75,91-0639210,5,201094,201094,O Bee Credit Union,WA,Lacey,467137,0,-1,-1,-1,,2022,4,5,O BEE CREDIT UNION,WA,LACEY,98509,1464
2022,254900ZCGCHCFNE8KY02,84-0523624,5,,238193,Northern Colorado Credit Union,CO,Greeley,72484,0,-1,-1,-1,,2022,4,5,Northern Colorado Credit Union,CO,Greeley,80631,9
2022,254900ZUMZZ6CZKH7X17,52-0627367,5,38580,38580,WEPCO Federal Credit Union,MD,Bloomington,318821,0,-1,-1,-1,,2022,4,5,WEPCO Federal Credit Union,MD,Bloomington,21523,110
2022,54930002O9LLXKR6TF11,94-3169132,7,4188090,4188090,BAY-VALLEY MORTGAGE GROUP,CA,GARDEN GROVE,-1,3,-1,-1,-1,,2022,4,7,BAY-VALLEY MORTGAGE GROUP,CA,HAYWARD,94541,3384
2022,54930005S5CFTGC2VR75,38-1448844,5,35495,35495,BIRMINGHAM-BLOOMFIELD Credit Union,MI,Birmingham,344104,0,-1,-1,-1,,2022,4,5,Michigan United Credit Union,MI,Shelby Township,48315,146
2022,54930008MKP7T81OVK54,47-2565675,7,5138980,5138980,FAIR WAY LENDING LLC,KY,LOUISVILLE,-1,3,-1,-1,-1,,2022,4,7,"Fair Way Lending, LLC",KY,Louisville,40243,545
2022,5493000E527OH5Y8TR73,54-0314180,5,13390,13390,"NEWPORT NEWS SHIPBUILDING EMPLOYEES CREDIT UNION, INC. DBA BAYPORT CREDIT UNION",VA,Newport News,2278711,0,-1,-1,-1,,2022,4,5,BayPort Credit Union,VA,Newport News,23606,2851
2022,549300IVOJIAJUT2E435,26-0399209,7,4877527,4877527,"FC LENDING, LTD.",TX,HOUSTON,-1,3,-1,-1,-1,,2022,4,7,"FC Lending, Ltd.",TX,Houston,77072,847
2022,254900UHFHT3IWKY8K19,34-4475249,5,142898,142898,"Directions Credit Union, Inc.",OH,Toledo,1164839,0,-1,-1,-1,,2022,4,5,DIRECTIONS CREDIT UNION,OH,TOLEDO,43604,1338
2022,254900WZ3RTY75P7HO83,95-1068549,5,,610294,Eagle Community Credit Union,CA,Foothill Ranch,329548,0,-1,-1,-1,,2022,4,5,Eagle Community Credit Union,CA,Foothill Ranch,92610,1654
2022,549300LZLYU85WF65870,42-0335350,3,836843,836843,MidWestOne Bank,IA,Iowa City,6023480,0,1245228,-1,1245228,"MIDWESTONE FINANCIAL GROUP, INC.                                                                                        ",2022,4,3,MIDWESTONE BANK,MN,GOLDEN VALLEY,55427-4533,2478
2022,549300M03EN3OQEDU087,64-0302297,5,621571,621571,KEESLER,MS,Biloxi,4319920,0,-1,-1,-1,,2022,4,5,KEESLER FEDERAL CREDIT UNION,MS,BILOXI,39531,3007
2022,549300IXTSQB6QVVI060,63-0108746,3,,257233,First Bank of Alabama,AL,Talladega,877527,0,1135356,"FIRSTBANC OF ALABAMA, INC.                                                                                              ",1135356,"FIRSTBANC OF ALABAMA, INC.                                                                                              ",2022,4,3,First Bank of Alabama,AL,Talladega,35160,236
2022,254900VUE5T1INQKZ414,59-0907473,5,637778,637778,Coastline Federal Credit Union,FL,Jacksonville,147301,0,-1,-1,-1,,2022,4,5,Coastline Federal Credit Union,FL,Jacksonville,32256,94
2022,254900VZM7V5ZDUJAQ32,25-0974253,5,7979,7979,Mon Valley Community Federal Credit Union,PA,Allenport,177688,0,-1,-1,-1,,2022,4,5,Mon Valley Community Federal Credit Union,PA,Allenport,15412,106
2022,549300JAEP0DFO79JO70,87-0232489,5,427791,427791,GRANITE FEDERAL CREDIT UNION,UT,Salt Lake City,679249,0,-1,-1,-1,,2022,4,5,GRANITE FEDERAL CREDIT UNION,UT,SALT LAKE CITY,84106,860
2022,549300JGK6WNKYXQ0821,58-0146810,5,1015793,1015793,ATLANTA POSTAL,GA,Atlanta,2565203,0,-1,-1,-1,,2022,4,5,ATLANTA POSTAL CREDIT UNION,GA,ATLANTA,30380,726
2022,549300JRDGV1559XM376,20-2928975,7,3877089,3877089,"CASTLE & COOKE MORTGAGE, LLC",DE,WILMINGTON,-1,3,-1,-1,-1,,2022,4,7,"CASTLE & COOKE MORTGAGE, LLC",UT,DRAPER,84020,4957
2022,549300JZD4L02YZI3Z50,22-3157857,7,3871603,3871603,NJ LENDERS CORP.,NJ,LITTLE FALLS,-1,3,-1,-1,-1,,2022,4,7,NJ LENDERS CORP,NJ,LITTLE FALLS,07424,6307
2022,549300LNFFMJM1GR5C72,47-0400146,5,220684,220684,CREIGHTON FEDERAL CREDIT UNION,NE,Omaha,65287,0,-1,-1,-1,,2022,4,5,Creighton Federal Credit Union,NE,Omaha,68131,89
2022,549300LZUXCJFE5ONM48,46-0558709,7,,-1,TRADITIONAL MORTGAGE ACCEPTANCE CORPORATION,MD,PASADENA,-1,3,-1,-1,-1,,2022,4,7,Traditional Mortgage Acceptance Corporation,WA,Bellevue,98004,1720
2022,549300M0SDF90SCNIY89,95-1684020,5,256571,256571,Gain Federal Credit Union,CA,Burbank,445686,0,-1,-1,-1,,2022,4,5,GAIN FEDERAL CREDIT UNION,CA,BURBANK,91506,487
2022,254900UQIE22KBNLG837,74-1110061,5,612672,612672,River City Federal Credit Union,TX,San Antonio,128725,0,-1,-1,-1,,2022,4,5,RIVER CITY FEDERAL CREDIT UNION,TX,SAN ANTONIO,78212,150
2022,254900V6GCDMRQZ34D96,06-1461914,7,3921647,3921647,Luxury Mortgage Corp.,DE,Dover,-1,3,-1,-1,-1,,2022,4,7,LUXURY MORTGAGE CORP.,CT,STAMFORD,06901,2683
2022,254900VHUBSJJKOMBF27,77-0158990,7,3880995,3880995,"Golden Empire Mortgage, Inc.",CA,Bakersfield,-1,3,-1,-1,-1,,2022,4,7,"Golden Empire Mortgage, Inc.",CA,Bakersfield,93309,5398
2022,254900WAN5TOEYBJJR25,74-1288659,5,834885,834885,United Heritage Credit Union,TX,Austin,1405951,0,-1,-1,-1,,2022,4,5,UNITED HERITAGE CREDIT UNION,TX,AUSTIN,78758,43
2022,254900Y4QCRHFQOGEU34,23-1421810,5,478887,478887,Ukrainian Selfreliance Federal Credit Union,PA,Feasterville,416131,0,-1,-1,-1,,2022,4,5,UKRAINIAN SELFRELIANCE FEDERAL CREDIT UNION,PA,FEASTERVILLE,19053,370
2022,254900Z8J5L9POS71X51,93-0444581,5,942481,942481,Oregon State Credit Union,OR,Corvallis,2088595,0,-1,-1,-1,,2022,4,5,OREGON STATE CREDIT UNION,OR,CORVALLIS,97330,994
2022,254900ZELVKWROFNEC29,23-2088266,5,248781,248781,Ardent Federal Credit Union,PA,Philadelphia,799108,0,-1,-1,-1,,2022,4,5,Ardent Federal Credit Union,PA,Philadelphia,19130,933
2022,549300K2JM6ID3V5LO24,62-0579508,5,675480,675480,First South Financial Federally Insured State-Chartered Credit Union,TN,Bartlett,775897,0,-1,-1,-1,,2022,4,5,First South Financial Credit Union,TN,Bartlett,38134,805
2022,549300N968Y85YXDX139,63-0212370,3,134437,134437,Troy Bank and Trust Company,AL,Troy,1393405,0,2349703,-1,1080139,TRUST NO. 3 UNDER THE WILL OF CHARLES HENDERSON                                                                         ,2022,4,3,Troy Bank and Trust,AL,Brundidge,36010,329
2022,549300P55E0GN57DEV03,65-0738229,7,4438094,4438094,"GEO-CORP, INC.",FL,PLANTATION,-1,3,-1,-1,-1,,2022,4,7,"Geo-Corp, Inc.",CA,Monterey Park,91754,423
2022,5493003FTQTUEICOS793,04-2393313,5,268891,268891,HOMEFIELD,MA,Grafton,166582,0,-1,-1,-1,,2022,4,5,HOMEFIELD CREDIT UNION,MA,NORTH GRAFTON,01536,46
2022,5493003GO99ZQDTH5407,32-0306914,7,4437725,4437725,"BROOKHOLLOW MORTGAGE SERVICES, LTD",TX,DALLAS,-1,3,-1,-1,-1,,2022,4,7,"BROOKHOLLOW MORTGAGE SERVICES, LTD",TX,HOUSTON,77027,1421
2022,549300NAKTEGLTFF0U82,39-1020437,5,54094,54094,PREMIER FINANCIAL CREDIT UNION,WI,New Holstein,130989,0,-1,-1,-1,,2022,4,5,Premier Financial Credit Union,WI,New Holstein,53061,104
2022,5493003K28DNSKKT2059,73-1108238,3,732178,732178,Grand Savings Bank,OK,Grove,770486,0,4521334,-1,4521334,"GRAND BANCORP, INC.",2022,4,3,Grand Savings Bank,OK,Grove,74344,264
2022,549300K59ORGG9RDD082,48-0168910,1,864378,864378,"Citizens Savings and Loan Association, FSB",KS,Leavenworth,192285,0,-1,-1,-1,,2022,4,1,CITIZENS FEDERAL SAVINGS BANK,KS,LEAVENWORTH,66048,162
2022,5493002XCPKQYCZ56W55,63-0728482,3,60330,60330,Peoples Bank of Alabama,AL,Cullman,1205522,0,1136595,-1,1136595,"ALTRUST FINANCIAL SERVICES, INC.                                                                                        ",2022,4,3,Peoples Bank of Alabama,AL,Cullman,35055,234
2022,254900V3X9I3FAUULX72,35-1083471,5,,1001086,Hoosier Hills Credit Union,IN,Bedford,808987,0,-1,-1,-1,,2022,4,5,Hoosier Hills Credit Union,IN,Bedford,47421,1066
2022,549300JSWMVSCXIPC896,59-0777511,5,114390,114390,MEMBERS FIRST CREDIT UNION OF FLORIDA,FL,Pensacola,298563,0,-1,-1,-1,,2022,4,5,MEMBERS FIRST CREDIT UNION OF FLORIDA,FL,Pensacola,32502,182
2022,549300K0WZYZ4I41CZ29,35-6025844,5,472698,472698,BEACON CREDIT UNION,IN,WABASH,1514736,0,-1,-1,-1,,2022,4,5,Beacon Credit Union,IN,Wabash,46992,515
2022,549300MZ53GGF2499G54,72-0493576,3,289739,289739,Guaranty Bank and Trust Company,LA,New Roads,284571,0,1083158,-1,1083158,"GREAT GUARANTY BANCSHARES, INC.                                                                                         ",2022,4,3,GUARANTY BANK & TRUST CO,LA,NEW ROADS,70760,202
2022,549300MZ8VZJOVC63092,61-1306242,7,4323949,4323949,"KIND LENDING, LLC",KY,Lexington,-1,3,-1,-1,-1,,2022,4,7,"Kind Lending, LLC",CA,Santa Ana,92707,9121
2022,549300N3JBQ15RQ7AV97,86-0431588,7,3876354,3876354,"MORIA DEVELOPMENT, INC.",AZ,TEMPE,-1,3,-1,-1,-1,,2022,4,7,PEOPLES MORTGAGE COMPANY,AZ,TEMPE,85284,4999
2022,549300NB3SBC1KHAWB92,43-0710608,7,3842416,3842416,GERSHMAN INVESTMENT CORP.,AR,LITTLE ROCK,-1,3,-1,-1,-1,,2022,4,7,GERSHMAN INVESTMENT CORP.,MO,CHESTERFIELD,63017,6693
2022,549300NWYTCEH9RSSW54,11-2200411,5,847586,847586,SUFFOLK,NY,Medford,1582859,0,-1,-1,-1,,2022,4,5,SUFFOLK FEDERAL CREDIT UNION,NY,MEDFORD,11763,1878
2022,549300OITV2T766YLP15,05-0263842,5,318796,318796,OCEAN STATE CREDIT UNION,RI,Coventry,328478,0,-1,-1,-1,,2022,4,5,OCEAN STATE CREDIT UNION,RI,COVENTRY,02816,290
2022,549300KPHGEE40YQXO21,95-1661138,5,772576,772576,FARMERS INSURANCE GROUP FEDERAL CREDIT UNION,CA,Burbank,1293726,0,-1,-1,-1,,2022,4,5,FARMERS INSURANCE GROUP FCU,CA,BURBANK,91504,1229
2022,549300MD3D3OC2CSGX39,94-1509091,5,438797,438797,SANTA CLARA COUNTY,CA,San Jose,995051,0,-1,-1,-1,,2022,4,5,SANTA CLARA COUNTY FEDERAL CREDIT UNION,CA,SAN JOSE,95103,564
2022,549300LROQOOQU77WS20,95-4762204,7,3885440,3885440,LENOX FINANCIAL MORTGAGE CORPORATION,CA,SANTA ANA,-1,3,-1,-1,-1,,2022,4,7,Lenox Financial Mortgage Corporation,CA,Santa Ana,92707,1665
2022,549300N5GF79IZ5Y7G10,23-1370526,5,801878,801878,AMERICAN HERITAGE FCU,PA,Philadelphia,3962271,0,-1,-1,-1,,2022,4,5,AMERICAN HERITAGE FEDERAL CREDIT UNION,PA,PHILADELPHIA,19115,4998
2022,549300N6U5XCH70TOK35,22-1032860,3,633378,633378,Kearny Bank,NJ,Kearny,7183862,0,3099443,-1,3099443,KEARNY FINANCIAL CORP.,2022,4,3,KEARNY BANK,NJ,FAIRFIELD,07004,1430
2022,5493005H0NK3SWWY4384,54-1968622,2,3019982,3019982,The Freedom Bank of Virginia,VA,Fairfax,877767,0,5624205,"FREEDOM FINANCIAL HOLDINGS, INC.",5624205,"FREEDOM FINANCIAL HOLDINGS, INC.",2022,4,2,Freedom Bank of VA,VA,Fairfax,22030,429
2022,5493005C8ZBTKUWJPI93,20-4402815,3,,3383665,First Missouri State Bank of Cape County,MO,Cape Girardeau,179096,0,1491463,"FMS BANCORP, INC.                                                                                                       ",1491463,"FMS BANCORP, INC.                                                                                                       ",2022,4,3,First Missouri State Bank of Cape County,MO,Cape Girardeau,63703,109
